gene_symbol	route	accessibility_status	source
MARCH2	unknown	UNKNOWN	local_default
MARCH3	unknown	UNKNOWN	local_default
MARCH4	unknown	UNKNOWN	local_default
MARCH5	unknown	UNKNOWN	local_default
MARCH6	unknown	UNKNOWN	local_default
MARCH7	unknown	UNKNOWN	local_default
MARCH8	unknown	UNKNOWN	local_default
MARCH9	unknown	UNKNOWN	local_default
MARCHF2	unknown	UNKNOWN	local_default
MARCHF3	unknown	UNKNOWN	local_default
MARCHF4	unknown	UNKNOWN	local_default
MARCHF5	unknown	UNKNOWN	local_default
MARCHF6	unknown	UNKNOWN	local_default
MARCHF6-DT	unknown	UNKNOWN	local_default
MARCHF7	unknown	UNKNOWN	local_default
MARCHF8	unknown	UNKNOWN	local_default
MARCHF9	unknown	UNKNOWN	local_default
MARCKS	unknown	UNKNOWN	local_default
MARCKSL1	unknown	UNKNOWN	local_default
MARCO	unknown	UNKNOWN	local_default
MARF1	unknown	UNKNOWN	local_default
MARK1	unknown	UNKNOWN	local_default
MARK2	unknown	UNKNOWN	local_default
MARK2P18	unknown	UNKNOWN	local_default
MARK3	unknown	UNKNOWN	local_default
MARK4	unknown	UNKNOWN	local_default
MARS	unknown	UNKNOWN	local_default
MARS1	unknown	UNKNOWN	local_default
MARS2	unknown	UNKNOWN	local_default
MARVELD1	unknown	UNKNOWN	local_default
MARVELD2	unknown	UNKNOWN	local_default
MARVELD3	unknown	UNKNOWN	local_default
MAS1	unknown	UNKNOWN	local_default
MASP1	unknown	UNKNOWN	local_default
MASP2	unknown	UNKNOWN	local_default
MAST1	unknown	UNKNOWN	local_default
MAST2	unknown	UNKNOWN	local_default
MAST3	unknown	UNKNOWN	local_default
MAST4	unknown	UNKNOWN	local_default
MASTL	unknown	UNKNOWN	local_default
MAT1A	unknown	UNKNOWN	local_default
MAT2A	unknown	UNKNOWN	local_default
MAT2B	unknown	UNKNOWN	local_default
MATCAP1	unknown	UNKNOWN	local_default
MATCAP2	unknown	UNKNOWN	local_default
MATK	unknown	UNKNOWN	local_default
MATN1	unknown	UNKNOWN	local_default
MATN1-AS1	unknown	UNKNOWN	local_default
MATN2	unknown	UNKNOWN	local_default
MATN3	unknown	UNKNOWN	local_default
MATN4	unknown	UNKNOWN	local_default
MATR3	unknown	UNKNOWN	local_default
MAU2	unknown	UNKNOWN	local_default
MAVS	unknown	UNKNOWN	local_default
MAX	unknown	UNKNOWN	local_default
MAX-AS1	unknown	UNKNOWN	local_default
MAZ	unknown	UNKNOWN	local_default
MB	unknown	UNKNOWN	local_default
MB21D1	unknown	UNKNOWN	local_default
MB21D2	unknown	UNKNOWN	local_default
MBD1	unknown	UNKNOWN	local_default
MBD2	unknown	UNKNOWN	local_default
MBD3	unknown	UNKNOWN	local_default
MBD3L1	unknown	UNKNOWN	local_default
MBD4	unknown	UNKNOWN	local_default
MBD5	unknown	UNKNOWN	local_default
MBD6	unknown	UNKNOWN	local_default
MBIP	unknown	UNKNOWN	local_default
MBL1P	unknown	UNKNOWN	local_default
MBL2	unknown	UNKNOWN	local_default
MBLAC1	unknown	UNKNOWN	local_default
MBLAC2	unknown	UNKNOWN	local_default
MBNL1	unknown	UNKNOWN	local_default
MBNL1-AS1	unknown	UNKNOWN	local_default
MBNL2	unknown	UNKNOWN	local_default
MBNL3	unknown	UNKNOWN	local_default
MBOAT1	unknown	UNKNOWN	local_default
MBOAT2	unknown	UNKNOWN	local_default
MBOAT4	unknown	UNKNOWN	local_default
MBOAT7	unknown	UNKNOWN	local_default
MBP	unknown	UNKNOWN	local_default
MBTD1	unknown	UNKNOWN	local_default
MBTPS1	unknown	UNKNOWN	local_default
MBTPS2	unknown	UNKNOWN	local_default
MC1R	unknown	UNKNOWN	local_default
MC2R	unknown	UNKNOWN	local_default
MC3R	unknown	UNKNOWN	local_default
MC4R	unknown	UNKNOWN	local_default
MC5R	unknown	UNKNOWN	local_default
MCAM	unknown	UNKNOWN	local_default
MCAT	unknown	UNKNOWN	local_default
MCC	unknown	UNKNOWN	local_default
MCCC1	unknown	UNKNOWN	local_default
MCCC2	unknown	UNKNOWN	local_default
MCCD1	unknown	UNKNOWN	local_default
MCCD1P1	unknown	UNKNOWN	local_default
MCEE	unknown	UNKNOWN	local_default
MCEMP1	unknown	UNKNOWN	local_default
MCF2	unknown	UNKNOWN	local_default
MCF2L	unknown	UNKNOWN	local_default
MCF2L2	unknown	UNKNOWN	local_default
MCFD2	unknown	UNKNOWN	local_default
MCFD2-AS1	unknown	UNKNOWN	local_default
MCHR1	unknown	UNKNOWN	local_default
MCHR2	unknown	UNKNOWN	local_default
MCL1	unknown	UNKNOWN	local_default
MCM10	unknown	UNKNOWN	local_default
MCM2	unknown	UNKNOWN	local_default
MCM3	unknown	UNKNOWN	local_default
MCM3AP	unknown	UNKNOWN	local_default
MCM3AP-AS1	unknown	UNKNOWN	local_default
MCM4	unknown	UNKNOWN	local_default
MCM5	unknown	UNKNOWN	local_default
MCM6	unknown	UNKNOWN	local_default
MCM7	unknown	UNKNOWN	local_default
MCM8	unknown	UNKNOWN	local_default
MCM9	unknown	UNKNOWN	local_default
MCMBP	unknown	UNKNOWN	local_default
MCMDC2	unknown	UNKNOWN	local_default
MCOLN1	unknown	UNKNOWN	local_default
MCOLN2	unknown	UNKNOWN	local_default
MCOLN3	unknown	UNKNOWN	local_default
MCPH1	unknown	UNKNOWN	local_default
MCPH1-AS1	unknown	UNKNOWN	local_default
MCPH1-DT	unknown	UNKNOWN	local_default
MCRIP1	unknown	UNKNOWN	local_default
MCRIP2	unknown	UNKNOWN	local_default
MCRS1	unknown	UNKNOWN	local_default
MCTP1	unknown	UNKNOWN	local_default
MCTP2	unknown	UNKNOWN	local_default
MCTS1	unknown	UNKNOWN	local_default
MCU	unknown	UNKNOWN	local_default
MCUB	unknown	UNKNOWN	local_default
MCUR1	unknown	UNKNOWN	local_default
MDC1	unknown	UNKNOWN	local_default
MDFI	unknown	UNKNOWN	local_default
MDFIC	unknown	UNKNOWN	local_default
MDGA1	unknown	UNKNOWN	local_default
MDGA2	unknown	UNKNOWN	local_default
MDH1	unknown	UNKNOWN	local_default
MDH1B	unknown	UNKNOWN	local_default
MDH2	unknown	UNKNOWN	local_default
MDK	unknown	UNKNOWN	local_default
MDM1	unknown	UNKNOWN	local_default
MDM2	unknown	UNKNOWN	local_default
MDM4	unknown	UNKNOWN	local_default
MDN1	unknown	UNKNOWN	local_default
MDP1	unknown	UNKNOWN	local_default
MDS2	unknown	UNKNOWN	local_default
ME1	unknown	UNKNOWN	local_default
ME2	unknown	UNKNOWN	local_default
ME3	unknown	UNKNOWN	local_default
MEA1	unknown	UNKNOWN	local_default
MEAF6	unknown	UNKNOWN	local_default
MEAK7	unknown	UNKNOWN	local_default
MECOM	unknown	UNKNOWN	local_default
MECP2	unknown	UNKNOWN	local_default
MECR	unknown	UNKNOWN	local_default
MED1	unknown	UNKNOWN	local_default
MED10	unknown	UNKNOWN	local_default
MED11	unknown	UNKNOWN	local_default
MED12	unknown	UNKNOWN	local_default
MED12L	unknown	UNKNOWN	local_default
MED13	unknown	UNKNOWN	local_default
MED13L	unknown	UNKNOWN	local_default
MED14	unknown	UNKNOWN	local_default
MED15	unknown	UNKNOWN	local_default
MED16	unknown	UNKNOWN	local_default
MED17	unknown	UNKNOWN	local_default
MED18	unknown	UNKNOWN	local_default
MED19	unknown	UNKNOWN	local_default
MED20	unknown	UNKNOWN	local_default
MED21	unknown	UNKNOWN	local_default
MED22	unknown	UNKNOWN	local_default
MED23	unknown	UNKNOWN	local_default
MED24	unknown	UNKNOWN	local_default
MED25	unknown	UNKNOWN	local_default
MED26	unknown	UNKNOWN	local_default
MED27	unknown	UNKNOWN	local_default
MED28	unknown	UNKNOWN	local_default
MED29	unknown	UNKNOWN	local_default
MED30	unknown	UNKNOWN	local_default
MED31	unknown	UNKNOWN	local_default
MED4	unknown	UNKNOWN	local_default
MED4-AS1	unknown	UNKNOWN	local_default
MED6	unknown	UNKNOWN	local_default
MED7	unknown	UNKNOWN	local_default
MED8	unknown	UNKNOWN	local_default
MED9	unknown	UNKNOWN	local_default
MEDAG	unknown	UNKNOWN	local_default
MEF2A	unknown	UNKNOWN	local_default
MEF2B	unknown	UNKNOWN	local_default
MEF2C	unknown	UNKNOWN	local_default
MEF2C-AS1	unknown	UNKNOWN	local_default
MEF2C-AS2	unknown	UNKNOWN	local_default
MEF2D	unknown	UNKNOWN	local_default
MEFV	unknown	UNKNOWN	local_default
MEG3	unknown	UNKNOWN	local_default
MEG9	unknown	UNKNOWN	local_default
MEGF10	unknown	UNKNOWN	local_default
MEGF11	unknown	UNKNOWN	local_default
MEGF6	unknown	UNKNOWN	local_default
MEGF8	unknown	UNKNOWN	local_default
MEGF9	unknown	UNKNOWN	local_default
MEI1	unknown	UNKNOWN	local_default
MEIG1	unknown	UNKNOWN	local_default
MEIOB	unknown	UNKNOWN	local_default
MEIOC	unknown	UNKNOWN	local_default
MEIS1	unknown	UNKNOWN	local_default
MEIS1-AS2	unknown	UNKNOWN	local_default
MEIS2	unknown	UNKNOWN	local_default
MEIS3	unknown	UNKNOWN	local_default
MELK	unknown	UNKNOWN	local_default
MELTF	unknown	UNKNOWN	local_default
MELTF-AS1	unknown	UNKNOWN	local_default
MEMO1	unknown	UNKNOWN	local_default
MEMO1P4	unknown	UNKNOWN	local_default
MEN1	unknown	UNKNOWN	local_default
MEOX1	unknown	UNKNOWN	local_default
MEOX2	unknown	UNKNOWN	local_default
MEP1A	unknown	UNKNOWN	local_default
MEP1B	unknown	UNKNOWN	local_default
MEPCE	unknown	UNKNOWN	local_default
MEPE	unknown	UNKNOWN	local_default
MERTK	unknown	UNKNOWN	local_default
MESD	unknown	UNKNOWN	local_default
MESDC1	unknown	UNKNOWN	local_default
MESDC2	unknown	UNKNOWN	local_default
MESP1	unknown	UNKNOWN	local_default
MESP2	unknown	UNKNOWN	local_default
MEST	unknown	UNKNOWN	local_default
MET	unknown	UNKNOWN	local_default
METAP1	unknown	UNKNOWN	local_default
METAP1D	unknown	UNKNOWN	local_default
METAP2	unknown	UNKNOWN	local_default
METRN	unknown	UNKNOWN	local_default
METRNL	unknown	UNKNOWN	local_default
METTL1	unknown	UNKNOWN	local_default
METTL10	unknown	UNKNOWN	local_default
METTL13	unknown	UNKNOWN	local_default
METTL14	unknown	UNKNOWN	local_default
METTL14-DT	unknown	UNKNOWN	local_default
METTL15	unknown	UNKNOWN	local_default
METTL16	unknown	UNKNOWN	local_default
METTL17	unknown	UNKNOWN	local_default
METTL18	unknown	UNKNOWN	local_default
METTL21A	unknown	UNKNOWN	local_default
METTL21AP1	unknown	UNKNOWN	local_default
METTL21B	unknown	UNKNOWN	local_default
METTL21C	unknown	UNKNOWN	local_default
METTL21EP	unknown	UNKNOWN	local_default
METTL22	unknown	UNKNOWN	local_default
METTL23	unknown	UNKNOWN	local_default
METTL24	unknown	UNKNOWN	local_default
METTL25	unknown	UNKNOWN	local_default
METTL25B	unknown	UNKNOWN	local_default
METTL26	unknown	UNKNOWN	local_default
METTL27	unknown	UNKNOWN	local_default
METTL2A	unknown	UNKNOWN	local_default
METTL2B	unknown	UNKNOWN	local_default
METTL3	unknown	UNKNOWN	local_default
METTL4	unknown	UNKNOWN	local_default
METTL5	unknown	UNKNOWN	local_default
METTL6	unknown	UNKNOWN	local_default
METTL7A	unknown	UNKNOWN	local_default
METTL7B	unknown	UNKNOWN	local_default
METTL8	unknown	UNKNOWN	local_default
METTL9	unknown	UNKNOWN	local_default
MEX3A	unknown	UNKNOWN	local_default
MEX3B	unknown	UNKNOWN	local_default
MEX3C	unknown	UNKNOWN	local_default
MEX3D	unknown	UNKNOWN	local_default
MFAP1	unknown	UNKNOWN	local_default
MFAP2	unknown	UNKNOWN	local_default
MFAP3	unknown	UNKNOWN	local_default
MFAP3L	unknown	UNKNOWN	local_default
MFAP4	unknown	UNKNOWN	local_default
MFAP5	unknown	UNKNOWN	local_default
MFF	unknown	UNKNOWN	local_default
MFF-DT	unknown	UNKNOWN	local_default
MFGE8	unknown	UNKNOWN	local_default
MFHAS1	unknown	UNKNOWN	local_default
MFN1	unknown	UNKNOWN	local_default
MFN1P1	unknown	UNKNOWN	local_default
MFN2	unknown	UNKNOWN	local_default
MFNG	unknown	UNKNOWN	local_default
MFRP	unknown	UNKNOWN	local_default
MFSD1	unknown	UNKNOWN	local_default
MFSD10	unknown	UNKNOWN	local_default
MFSD11	unknown	UNKNOWN	local_default
MFSD12	unknown	UNKNOWN	local_default
MFSD13A	unknown	UNKNOWN	local_default
MFSD14A	unknown	UNKNOWN	local_default
MFSD14B	unknown	UNKNOWN	local_default
MFSD2A	unknown	UNKNOWN	local_default
MFSD2B	unknown	UNKNOWN	local_default
MFSD3	unknown	UNKNOWN	local_default
MFSD4A	unknown	UNKNOWN	local_default
MFSD4B	unknown	UNKNOWN	local_default
MFSD5	unknown	UNKNOWN	local_default
MFSD6	unknown	UNKNOWN	local_default
MFSD6L	unknown	UNKNOWN	local_default
MFSD7	unknown	UNKNOWN	local_default
MFSD8	unknown	UNKNOWN	local_default
MFSD9	unknown	UNKNOWN	local_default
MGA	unknown	UNKNOWN	local_default
MGAM	unknown	UNKNOWN	local_default
MGAM2	unknown	UNKNOWN	local_default
MGARP	unknown	UNKNOWN	local_default
MGAT1	unknown	UNKNOWN	local_default
MGAT2	unknown	UNKNOWN	local_default
MGAT3	unknown	UNKNOWN	local_default
MGAT4A	unknown	UNKNOWN	local_default
MGAT4B	unknown	UNKNOWN	local_default
MGAT4C	unknown	UNKNOWN	local_default
MGAT4D	unknown	UNKNOWN	local_default
MGAT4EP	unknown	UNKNOWN	local_default
MGAT5	unknown	UNKNOWN	local_default
MGAT5B	unknown	UNKNOWN	local_default
MGC10814	unknown	UNKNOWN	local_default
MGC16025	unknown	UNKNOWN	local_default
MGC16275	unknown	UNKNOWN	local_default
MGC20647	unknown	UNKNOWN	local_default
MGC24103	unknown	UNKNOWN	local_default
MGC27345	unknown	UNKNOWN	local_default
MGC32805	unknown	UNKNOWN	local_default
MGC34796	unknown	UNKNOWN	local_default
MGC39584	unknown	UNKNOWN	local_default
MGC45922	unknown	UNKNOWN	local_default
MGC57346	unknown	UNKNOWN	local_default
MGC70870	unknown	UNKNOWN	local_default
MGC72080	unknown	UNKNOWN	local_default
MGEA5	unknown	UNKNOWN	local_default
MGLL	unknown	UNKNOWN	local_default
MGME1	unknown	UNKNOWN	local_default
MGMT	unknown	UNKNOWN	local_default
MGP	unknown	UNKNOWN	local_default
MGRN1	unknown	UNKNOWN	local_default
MGST1	unknown	UNKNOWN	local_default
MGST2	unknown	UNKNOWN	local_default
MGST3	unknown	UNKNOWN	local_default
MHENCR	unknown	UNKNOWN	local_default
MIA2	unknown	UNKNOWN	local_default
MIA3	unknown	UNKNOWN	local_default
MIAT	unknown	UNKNOWN	local_default
MIATNB	unknown	UNKNOWN	local_default
MIB1	unknown	UNKNOWN	local_default
MIB2	unknown	UNKNOWN	local_default
MICA	unknown	UNKNOWN	local_default
MICA-AS1	unknown	UNKNOWN	local_default
MICAL1	unknown	UNKNOWN	local_default
MICAL2	unknown	UNKNOWN	local_default
MICAL3	unknown	UNKNOWN	local_default
MICALCL	unknown	UNKNOWN	local_default
MICALL1	unknown	UNKNOWN	local_default
MICALL2	unknown	UNKNOWN	local_default
MICALL2-DT	unknown	UNKNOWN	local_default
MICB	unknown	UNKNOWN	local_default
MICOS10	unknown	UNKNOWN	local_default
MICOS10-NBL1	unknown	UNKNOWN	local_default
MICOS13	unknown	UNKNOWN	local_default
MICU1	unknown	UNKNOWN	local_default
MICU2	unknown	UNKNOWN	local_default
MICU3	unknown	UNKNOWN	local_default
MID1	unknown	UNKNOWN	local_default
MID1IP1	unknown	UNKNOWN	local_default
MID2	unknown	UNKNOWN	local_default
MIDEAS	unknown	UNKNOWN	local_default
MIDEAS-AS1	unknown	UNKNOWN	local_default
MIDN	unknown	UNKNOWN	local_default
MIEF1	unknown	UNKNOWN	local_default
MIEF2	unknown	UNKNOWN	local_default
MIEN1	unknown	UNKNOWN	local_default
MIER1	unknown	UNKNOWN	local_default
MIER2	unknown	UNKNOWN	local_default
MIER3	unknown	UNKNOWN	local_default
MIF	unknown	UNKNOWN	local_default
MIF4GD	unknown	UNKNOWN	local_default
MIF4GD-DT	unknown	UNKNOWN	local_default
MIGA1	unknown	UNKNOWN	local_default
MIGA2	unknown	UNKNOWN	local_default
MIIP	unknown	UNKNOWN	local_default
MILIP	unknown	UNKNOWN	local_default
MILR1	unknown	UNKNOWN	local_default
MIMS1	unknown	UNKNOWN	local_default
MIMS2	unknown	UNKNOWN	local_default
MINA	unknown	UNKNOWN	local_default
MINAR1	unknown	UNKNOWN	local_default
MINCR	unknown	UNKNOWN	local_default
MINDY1	unknown	UNKNOWN	local_default
MINDY2	unknown	UNKNOWN	local_default
MINDY3	unknown	UNKNOWN	local_default
MINDY4	unknown	UNKNOWN	local_default
MINK1	unknown	UNKNOWN	local_default
MINOS1	unknown	UNKNOWN	local_default
MINPP1	unknown	UNKNOWN	local_default
MIOS	unknown	UNKNOWN	local_default
MIOX	unknown	UNKNOWN	local_default
MIP	unknown	UNKNOWN	local_default
MIPEP	unknown	UNKNOWN	local_default
MIPEPP3	unknown	UNKNOWN	local_default
MIPOL1	unknown	UNKNOWN	local_default
MIR1-1	unknown	UNKNOWN	local_default
MIR1-1HG	unknown	UNKNOWN	local_default
MIR100	unknown	UNKNOWN	local_default
MIR100HG	unknown	UNKNOWN	local_default
MIR101-1	unknown	UNKNOWN	local_default
MIR101-2	unknown	UNKNOWN	local_default
MIR103A1	unknown	UNKNOWN	local_default
MIR103A2	unknown	UNKNOWN	local_default
MIR106A	unknown	UNKNOWN	local_default
MIR106B	unknown	UNKNOWN	local_default
MIR107	unknown	UNKNOWN	local_default
MIR10A	unknown	UNKNOWN	local_default
MIR10B	unknown	UNKNOWN	local_default
MIR1183	unknown	UNKNOWN	local_default
MIR1184-1	unknown	UNKNOWN	local_default
MIR1185-2	unknown	UNKNOWN	local_default
MIR1197	unknown	UNKNOWN	local_default
MIR1200	unknown	UNKNOWN	local_default
MIR122	unknown	UNKNOWN	local_default
MIR124-1	unknown	UNKNOWN	local_default
MIR124-2	unknown	UNKNOWN	local_default
MIR124-3	unknown	UNKNOWN	local_default
MIR1244-2	unknown	UNKNOWN	local_default
MIR1244-3	unknown	UNKNOWN	local_default
MIR1244-4	unknown	UNKNOWN	local_default
MIR1249	unknown	UNKNOWN	local_default
MIR1252	unknown	UNKNOWN	local_default
MIR1255A	unknown	UNKNOWN	local_default
MIR1256	unknown	UNKNOWN	local_default
MIR125A	unknown	UNKNOWN	local_default
MIR125B1	unknown	UNKNOWN	local_default
MIR125B2	unknown	UNKNOWN	local_default
MIR126	unknown	UNKNOWN	local_default
MIR1262	unknown	UNKNOWN	local_default
MIR1264	unknown	UNKNOWN	local_default
MIR127	unknown	UNKNOWN	local_default
MIR1271	unknown	UNKNOWN	local_default
MIR1272	unknown	UNKNOWN	local_default
MIR1276	unknown	UNKNOWN	local_default
MIR1277	unknown	UNKNOWN	local_default
MIR128-1	unknown	UNKNOWN	local_default
MIR128-2	unknown	UNKNOWN	local_default
MIR1282	unknown	UNKNOWN	local_default
MIR1284	unknown	UNKNOWN	local_default
MIR1286	unknown	UNKNOWN	local_default
MIR1288	unknown	UNKNOWN	local_default
MIR1289-1	unknown	UNKNOWN	local_default
MIR129-1	unknown	UNKNOWN	local_default
MIR129-2	unknown	UNKNOWN	local_default
MIR1290	unknown	UNKNOWN	local_default
MIR1296	unknown	UNKNOWN	local_default
MIR130A	unknown	UNKNOWN	local_default
MIR130AHG	unknown	UNKNOWN	local_default
MIR130B	unknown	UNKNOWN	local_default
MIR132	unknown	UNKNOWN	local_default
MIR1322	unknown	UNKNOWN	local_default
MIR133B	unknown	UNKNOWN	local_default
MIR134	unknown	UNKNOWN	local_default
MIR135A1	unknown	UNKNOWN	local_default
MIR135A2	unknown	UNKNOWN	local_default
MIR136	unknown	UNKNOWN	local_default
MIR137HG	unknown	UNKNOWN	local_default
MIR138-1	unknown	UNKNOWN	local_default
MIR138-2	unknown	UNKNOWN	local_default
MIR139	unknown	UNKNOWN	local_default
MIR140	unknown	UNKNOWN	local_default
MIR141	unknown	UNKNOWN	local_default
MIR142	unknown	UNKNOWN	local_default
MIR144	unknown	UNKNOWN	local_default
MIR146A	unknown	UNKNOWN	local_default
MIR147A	unknown	UNKNOWN	local_default
MIR148A	unknown	UNKNOWN	local_default
MIR148B	unknown	UNKNOWN	local_default
MIR149	unknown	UNKNOWN	local_default
MIR150	unknown	UNKNOWN	local_default
MIR151A	unknown	UNKNOWN	local_default
MIR152	unknown	UNKNOWN	local_default
MIR153-1	unknown	UNKNOWN	local_default
MIR153-2	unknown	UNKNOWN	local_default
MIR154	unknown	UNKNOWN	local_default
MIR155HG	unknown	UNKNOWN	local_default
MIR15A	unknown	UNKNOWN	local_default
MIR15B	unknown	UNKNOWN	local_default
MIR16-1	unknown	UNKNOWN	local_default
MIR16-2	unknown	UNKNOWN	local_default
MIR17HG	unknown	UNKNOWN	local_default
MIR181A1	unknown	UNKNOWN	local_default
MIR181A2	unknown	UNKNOWN	local_default
MIR181A2HG	unknown	UNKNOWN	local_default
MIR181B1	unknown	UNKNOWN	local_default
MIR181B2	unknown	UNKNOWN	local_default
MIR181C	unknown	UNKNOWN	local_default
MIR182	unknown	UNKNOWN	local_default
MIR183	unknown	UNKNOWN	local_default
MIR184	unknown	UNKNOWN	local_default
MIR185	unknown	UNKNOWN	local_default
MIR186	unknown	UNKNOWN	local_default
MIR187	unknown	UNKNOWN	local_default
MIR188	unknown	UNKNOWN	local_default
MIR190A	unknown	UNKNOWN	local_default
MIR191	unknown	UNKNOWN	local_default
MIR1913	unknown	UNKNOWN	local_default
MIR1915HG	unknown	UNKNOWN	local_default
MIR192	unknown	UNKNOWN	local_default
MIR193A	unknown	UNKNOWN	local_default
MIR193B	unknown	UNKNOWN	local_default
MIR193BHG	unknown	UNKNOWN	local_default
MIR194-1	unknown	UNKNOWN	local_default
MIR194-2	unknown	UNKNOWN	local_default
MIR196A1	unknown	UNKNOWN	local_default
MIR196A2	unknown	UNKNOWN	local_default
MIR197	unknown	UNKNOWN	local_default
MIR199A1	unknown	UNKNOWN	local_default
MIR199B	unknown	UNKNOWN	local_default
MIR19B2	unknown	UNKNOWN	local_default
MIR200A	unknown	UNKNOWN	local_default
MIR200B	unknown	UNKNOWN	local_default
MIR200C	unknown	UNKNOWN	local_default
MIR203A	unknown	UNKNOWN	local_default
MIR204	unknown	UNKNOWN	local_default
MIR206	unknown	UNKNOWN	local_default
MIR208A	unknown	UNKNOWN	local_default
MIR21	unknown	UNKNOWN	local_default
MIR210	unknown	UNKNOWN	local_default
MIR210HG	unknown	UNKNOWN	local_default
MIR211	unknown	UNKNOWN	local_default
MIR212	unknown	UNKNOWN	local_default
MIR215	unknown	UNKNOWN	local_default
MIR216A	unknown	UNKNOWN	local_default
MIR217	unknown	UNKNOWN	local_default
MIR218-1	unknown	UNKNOWN	local_default
MIR218-2	unknown	UNKNOWN	local_default
MIR219A1	unknown	UNKNOWN	local_default
MIR219A2	unknown	UNKNOWN	local_default
MIR219B	unknown	UNKNOWN	local_default
MIR221	unknown	UNKNOWN	local_default
MIR222	unknown	UNKNOWN	local_default
MIR223	unknown	UNKNOWN	local_default
MIR22HG	unknown	UNKNOWN	local_default
MIR23A	unknown	UNKNOWN	local_default
MIR23B	unknown	UNKNOWN	local_default
MIR24-2	unknown	UNKNOWN	local_default
MIR25	unknown	UNKNOWN	local_default
MIR26A1	unknown	UNKNOWN	local_default
MIR26A2	unknown	UNKNOWN	local_default
MIR26B	unknown	UNKNOWN	local_default
MIR27A	unknown	UNKNOWN	local_default
MIR27B	unknown	UNKNOWN	local_default
MIR28	unknown	UNKNOWN	local_default
MIR296	unknown	UNKNOWN	local_default
MIR299	unknown	UNKNOWN	local_default
MIR29A	unknown	UNKNOWN	local_default
MIR29B1	unknown	UNKNOWN	local_default
MIR300	unknown	UNKNOWN	local_default
MIR301A	unknown	UNKNOWN	local_default
MIR301B	unknown	UNKNOWN	local_default
MIR302A	unknown	UNKNOWN	local_default
MIR302B	unknown	UNKNOWN	local_default
MIR302CHG	unknown	UNKNOWN	local_default
MIR30A	unknown	UNKNOWN	local_default
MIR30B	unknown	UNKNOWN	local_default
MIR30C1	unknown	UNKNOWN	local_default
MIR30C2	unknown	UNKNOWN	local_default
MIR30D	unknown	UNKNOWN	local_default
MIR30E	unknown	UNKNOWN	local_default
MIR31	unknown	UNKNOWN	local_default
MIR3115	unknown	UNKNOWN	local_default
MIR3128	unknown	UNKNOWN	local_default
MIR3138	unknown	UNKNOWN	local_default
MIR3139	unknown	UNKNOWN	local_default
MIR3142HG	unknown	UNKNOWN	local_default
MIR3143	unknown	UNKNOWN	local_default
MIR3155A	unknown	UNKNOWN	local_default
MIR3158-1	unknown	UNKNOWN	local_default
MIR3162	unknown	UNKNOWN	local_default
MIR3176	unknown	UNKNOWN	local_default
MIR3187	unknown	UNKNOWN	local_default
MIR3189	unknown	UNKNOWN	local_default
MIR3193	unknown	UNKNOWN	local_default
MIR3197	unknown	UNKNOWN	local_default
MIR31HG	unknown	UNKNOWN	local_default
